PriceofProduct,ProductCategory,DiscountApplied,TotalAmountPaid,PaymentMethod
258.7298129,Electronics,3.658347087,255.0714658,Credit Card
255.8414203,Clothing,0.762723841,255.0786965,Credit Card
259.7247258,Home Decor,4.640380524,255.0843453,PayPal
263.9604927,Clothing,8.871942219,255.0885505,PayPal
269.1494918,Electronics,14.05833046,255.0911614,Debit Card
259.2480563,Home Decor,4.154742965,255.0933133,Debit Card
256.1233489,Home Decor,1.025069129,255.0982797,Cash
256.2389462,Home Decor,1.135285092,255.1036611,Credit Card
268.4487986,Books,13.34469512,255.1041034,Cash
274.8008918,Home Decor,19.69415485,255.1067369,PayPal
269.4882516,Clothing,14.3787659,255.1094857,PayPal
271.3407456,Electronics,16.22975751,255.110988,Debit Card
268.7244403,Electronics,13.5933916,255.1310487,Debit Card
256.8651863,Electronics,1.724477152,255.1407091,Credit Card
265.2137883,Home Decor,10.06753112,255.1462571,Credit Card
256.56018,Books,1.410248,255.149932,Cash
274.1417898,Books,18.97818233,255.1636075,PayPal
255.9591798,Clothing,0.795094551,255.1640853,Cash
267.0134422,Clothing,11.84789626,255.1655459,Debit Card
263.0531171,Clothing,7.881782724,255.1713344,Credit Card
270.2754991,Home Decor,15.10191427,255.1735849,Credit Card
267.9492254,Electronics,12.77178328,255.1774421,PayPal
259.6631103,Home Decor,4.484883633,255.1782266,Credit Card
265.0662767,Home Decor,9.886451825,255.1798249,PayPal
268.95508,Electronics,13.77225152,255.1828285,PayPal
255.3541372,Clothing,0.167442028,255.1866952,Credit Card
270.3175919,Books,15.12356933,255.1940226,Debit Card
270.6374651,Books,15.43867049,255.1987946,Credit Card
264.6482515,Electronics,9.449430001,255.1988215,PayPal
273.2787803,Clothing,18.0774239,255.2013564,Cash
255.9169189,Home Decor,0.715390913,255.2015279,Cash
258.1243077,Electronics,2.922519964,255.2017877,PayPal
274.7406766,Books,19.51551933,255.2251573,Cash
255.738654,Books,0.512074905,255.2265791,Cash
272.7403385,Home Decor,17.50942627,255.2309122,Cash
273.1573506,Books,17.92367472,255.2336758,Debit Card
267.0047141,Electronics,11.76029603,255.244418,Debit Card
267.446776,Books,12.2015836,255.2451924,PayPal
274.6268217,Clothing,19.38126459,255.2455571,Credit Card
255.5097106,Books,0.263334695,255.2463759,Debit Card
265.738282,Home Decor,10.46790755,255.2703745,Debit Card
259.1162288,Clothing,3.844836463,255.2713923,Debit Card
265.7421598,Clothing,10.46210085,255.280059,Cash
270.7280426,Electronics,15.43453814,255.2935045,Debit Card
273.0312422,Electronics,17.73721796,255.2940243,Cash
269.477772,Books,14.17613916,255.3016328,Credit Card
273.9973252,Clothing,18.69474887,255.3025763,Credit Card
258.4057885,Electronics,3.098547245,255.3072412,PayPal
259.9437263,Home Decor,4.635520986,255.3082054,Credit Card
269.0545055,Books,13.73757015,255.3169353,PayPal
273.9656021,Clothing,18.64504474,255.3205573,Credit Card
269.6066716,Electronics,14.28221495,255.3244567,Debit Card
266.1198047,Clothing,10.79348504,255.3263197,Cash
273.4951018,Electronics,18.16570921,255.3293926,Cash
262.836835,Books,7.506342332,255.3304927,PayPal
270.3728269,Books,15.03276467,255.3400622,PayPal
266.1354726,Home Decor,10.79445457,255.341018,Cash
256.902641,Electronics,1.554178935,255.3484621,Cash
274.2423652,Home Decor,18.89122714,255.3511381,Cash
272.7404456,Books,17.38653221,255.3539134,Cash
270.1490453,Home Decor,14.79153298,255.3575123,Cash
265.6893822,Home Decor,10.3197738,255.3696084,Cash
260.0766313,Electronics,4.704942275,255.371689,Credit Card
268.2270021,Electronics,12.84764271,255.3793594,Cash
269.014831,Home Decor,13.634998,255.379833,Cash
259.8570096,Clothing,4.477074383,255.3799352,Cash
263.1573411,Clothing,7.771874959,255.3854661,Cash
271.7559387,Home Decor,16.36954307,255.3863956,Cash
265.2591386,Books,9.87058882,255.3885498,Cash
260.3625276,Home Decor,4.971906623,255.390621,Credit Card
260.860264,Clothing,5.461313595,255.3989504,PayPal
270.7894434,Home Decor,15.38858514,255.4008583,Cash
272.7779327,Electronics,17.37398189,255.4039508,Cash
267.8411551,Electronics,12.43472004,255.4064351,PayPal
257.8127312,Clothing,2.406124552,255.4066067,PayPal
271.2349016,Books,15.81905284,255.4158488,Debit Card
259.679851,Electronics,4.263064192,255.4167868,Cash
264.0594031,Clothing,8.640899519,255.4185036,Credit Card
256.5006571,Electronics,1.070935211,255.4297218,Credit Card
271.6799424,Home Decor,16.23880952,255.4411328,PayPal
267.6808259,Books,12.23896836,255.4418576,Credit Card
263.3514738,Electronics,7.909355137,255.4421187,Credit Card
256.6642376,Home Decor,1.220806719,255.4434309,Debit Card
262.9728133,Home Decor,7.517731206,255.4550821,Credit Card
266.5466978,Home Decor,11.08461566,255.4620822,Debit Card
260.4964537,Books,5.033057446,255.4633963,Debit Card
272.6270363,Clothing,17.16219441,255.4648418,PayPal
257.428184,Electronics,1.942615217,255.4855688,PayPal
267.2787569,Home Decor,11.78711014,255.4916467,Credit Card
257.738651,Clothing,2.246042938,255.4926081,Cash
260.8453714,Books,5.35187339,255.4934981,Cash
273.6596154,Home Decor,18.15770036,255.501915,PayPal
262.7396976,Home Decor,7.231324172,255.5083734,Debit Card
266.0542212,Books,10.54406332,255.5101579,Cash
270.4717439,Books,14.96118503,255.5105589,Credit Card
258.8712546,Home Decor,3.354362335,255.5168922,PayPal
260.4597322,Home Decor,4.939788165,255.519944,Debit Card
266.8400234,Clothing,11.31815031,255.5218731,Debit Card
270.1248452,Books,14.59416756,255.5306776,Credit Card
275.2997108,Books,19.76454241,255.5351684,Credit Card
266.1336829,Electronics,10.59002896,255.5436539,PayPal
256.5429749,Clothing,0.996529159,255.5464458,PayPal
258.3263179,Home Decor,2.7672605,255.5590574,Cash
275.2250795,Books,19.66057222,255.5645073,Debit Card
268.4689992,Clothing,12.87343848,255.5955607,Cash
267.5186612,Electronics,11.92131675,255.5973444,PayPal
260.9436295,Electronics,5.315089675,255.6285398,PayPal
260.4345167,Electronics,4.801229724,255.633287,Credit Card
266.1280679,Electronics,10.47484713,255.6532208,Cash
269.3106597,Electronics,13.64728135,255.6633784,Debit Card
262.1472106,Clothing,6.474813267,255.6723974,Credit Card
268.0544589,Books,12.38085661,255.6736023,Credit Card
274.144595,Books,18.46761448,255.6769806,Cash
270.3198394,Electronics,14.64055797,255.6792815,Debit Card
264.7103765,Clothing,9.024245804,255.6861307,Debit Card
269.5485774,Electronics,13.84455125,255.7040261,Credit Card
255.950886,Home Decor,0.230382914,255.7205031,Credit Card
272.4538674,Home Decor,16.73180762,255.7220598,Credit Card
257.9709358,Electronics,2.247962915,255.7229728,PayPal
265.4556556,Clothing,9.731119326,255.7245363,Cash
269.9317145,Books,14.20286816,255.7288463,Credit Card
263.6579379,Home Decor,7.917495257,255.7404426,Debit Card
263.1151764,Clothing,7.365004847,255.7501715,Credit Card
275.5270113,Home Decor,19.7730621,255.7539492,PayPal
256.8079988,Electronics,1.053817747,255.7541811,Debit Card
274.485511,Clothing,18.72059032,255.7649206,Cash
272.9320824,Electronics,17.16516586,255.7669166,Debit Card
275.1623022,Electronics,19.39525307,255.7670491,PayPal
262.4298449,Books,6.656503621,255.7733413,Debit Card
271.0796424,Books,15.30532494,255.7743175,Debit Card
259.5694286,Electronics,3.780500191,255.7889284,Debit Card
261.01067,Home Decor,5.217870259,255.7927998,Cash
262.9892213,Books,7.183982616,255.8052387,Cash
267.8567595,Electronics,12.05048711,255.8062724,Credit Card
258.0036578,Clothing,2.19680071,255.8068571,Cash
275.685965,Books,19.87904781,255.8069172,PayPal
274.0954541,Clothing,18.28579369,255.8096604,PayPal
262.8876197,Books,7.076737031,255.8108826,Debit Card
270.4556016,Electronics,14.63699565,255.818606,Credit Card
274.2273425,Home Decor,18.40667552,255.820667,Cash
268.1790685,Electronics,12.35827381,255.8207947,Credit Card
274.3863526,Home Decor,18.53235914,255.8539934,Credit Card
262.7137834,Home Decor,6.857127938,255.8566555,Cash
275.3921208,Clothing,19.52891427,255.8632065,Credit Card
264.9835695,Books,9.118439394,255.8651301,Cash
258.1151274,Clothing,2.246639173,255.8684882,Debit Card
259.2470431,Clothing,3.375900691,255.8711424,Credit Card
267.2474833,Books,11.37425209,255.8732312,Debit Card
274.2904896,Clothing,18.41457573,255.8759139,Debit Card
274.8388721,Electronics,18.96274192,255.8761302,Credit Card
259.0438915,Electronics,3.163015026,255.8808765,Credit Card
263.6748822,Books,7.775579988,255.8993022,Credit Card
271.8668948,Home Decor,15.958126,255.9087688,Cash
268.2866638,Electronics,12.36490974,255.9217541,Credit Card
259.523501,Clothing,3.598516763,255.9249843,Credit Card
265.7635667,Books,9.838062829,255.9255039,Debit Card
272.0441444,Books,16.11641195,255.9277324,Credit Card
256.8462646,Home Decor,0.914930721,255.9313338,Credit Card
274.9275572,Clothing,18.9943887,255.9331685,PayPal
272.224285,Books,16.28562948,255.9386555,Debit Card
259.8438046,Electronics,3.900603755,255.9432008,Cash
266.8971649,Home Decor,10.94083829,255.9563266,PayPal
259.0761424,Clothing,3.119402733,255.9567396,PayPal
264.5504971,Electronics,8.580393507,255.9701036,Cash
263.2349319,Home Decor,7.261020551,255.9739113,PayPal
273.0469928,Home Decor,17.06964995,255.9773428,Credit Card
261.2288936,Electronics,5.229095024,255.9997986,Cash
267.4382758,Books,11.43540417,256.0028717,Debit Card
260.6771036,Clothing,4.672273991,256.0048296,Cash
261.2407162,Books,5.232151796,256.0085644,Cash
262.4466334,Clothing,6.437896003,256.0087374,Credit Card
265.4020756,Home Decor,9.390935543,256.01114,Cash
269.0841835,Clothing,13.07125772,256.0129257,Credit Card
267.5634805,Clothing,11.55025247,256.013228,Debit Card
270.5400681,Books,14.52472383,256.0153443,PayPal
268.4274313,Electronics,12.40402216,256.0234092,Cash
265.4892401,Books,9.464374638,256.0248654,Credit Card
256.9130046,Home Decor,0.865248477,256.0477561,Credit Card
273.019671,Electronics,16.96916981,256.0505012,PayPal
273.5513752,Electronics,17.49478616,256.056589,Credit Card
264.7199891,Home Decor,8.663041126,256.056948,Credit Card
271.1149255,Home Decor,15.05632779,256.0585977,PayPal
268.0962352,Books,12.03710917,256.059126,Cash
259.6130539,Electronics,3.551645077,256.0614088,Debit Card
270.4334358,Clothing,14.36679553,256.0666403,Credit Card
267.5164233,Clothing,11.44671149,256.0697118,Debit Card
262.5024785,Books,6.41974585,256.0827326,PayPal
257.1866676,Home Decor,1.103491343,256.0831762,PayPal
256.507871,Electronics,0.410756889,256.0971142,PayPal
276.0572272,Electronics,19.9589931,256.0982341,Cash
268.8892139,Electronics,12.78829686,256.100917,PayPal
257.7363991,Clothing,1.631272865,256.1051262,Debit Card
275.8870081,Clothing,19.77719498,256.1098131,PayPal
263.6921513,Electronics,7.580016393,256.1121349,Credit Card
265.1115296,Books,8.993779998,256.1177496,Debit Card
268.1757262,Electronics,12.05667723,256.119049,Cash
265.3346504,Home Decor,9.202256337,256.1323941,PayPal
268.1684646,Clothing,12.02772072,256.1407439,Cash
272.5585201,Clothing,16.41662724,256.1418928,Cash
261.7589143,Electronics,5.612983973,256.1459303,Cash
263.9475162,Electronics,7.785640619,256.1618756,Credit Card
256.4605414,Home Decor,0.29832205,256.1622193,Credit Card
260.6367181,Books,4.472382085,256.164336,PayPal
265.7327432,Home Decor,9.558208276,256.1745349,Debit Card
269.1737525,Books,12.99756456,256.1761879,Debit Card
272.8978663,Electronics,16.7210764,256.1767899,Debit Card
271.139013,Books,14.9595315,256.1794815,Cash
274.4894639,Books,18.30855112,256.1809128,Cash
264.1860041,Clothing,8.002807155,256.1831969,Credit Card
270.533785,Electronics,14.34657476,256.1872102,Credit Card
269.4279604,Clothing,13.23893542,256.1890249,Debit Card
260.875647,Clothing,4.681331946,256.1943151,Cash
263.7095899,Books,7.514832197,256.1947577,Credit Card
257.5293454,Clothing,1.327589467,256.2017559,Cash
261.1774396,Home Decor,4.971764489,256.2056751,PayPal
273.8780359,Books,17.66100577,256.2170302,PayPal
263.5832161,Clothing,7.365216584,256.2179995,PayPal
266.8908804,Clothing,10.64915003,256.2417303,Credit Card
267.3060448,Books,11.06175199,256.2442928,Cash
274.8531989,Electronics,18.6035097,256.2496892,Debit Card
264.502485,Home Decor,8.249617479,256.2528675,Debit Card
270.3908168,Electronics,14.12975851,256.2610583,Debit Card
266.7612458,Clothing,10.49963936,256.2616064,Debit Card
257.3270798,Home Decor,1.063443708,256.2636361,Debit Card
263.3421644,Electronics,7.077747703,256.2644167,PayPal
260.8936283,Home Decor,4.627722206,256.2659061,Debit Card
273.9258856,Home Decor,17.65759375,256.2682919,PayPal
274.9677578,Books,18.69839604,256.2693618,Debit Card
257.5123535,Electronics,1.215844564,256.2965089,Debit Card
269.9906339,Clothing,13.69153481,256.2990991,Debit Card
265.4068675,Books,9.105316539,256.301551,Debit Card
270.7125922,Home Decor,14.40937351,256.3032187,Credit Card
273.7980726,Books,17.47964567,256.3184269,Debit Card
260.1947648,Clothing,3.854706636,256.3400582,Credit Card
257.0289527,Electronics,0.684173794,256.3447789,Credit Card
265.0372681,Electronics,8.691536528,256.3457316,PayPal
264.3277904,Home Decor,7.979857188,256.3479333,Cash
270.8903332,Electronics,14.53786115,256.3524721,Cash
265.9156968,Books,9.55491294,256.3607838,Cash
256.9179478,Electronics,0.548170635,256.3697772,PayPal
262.086821,Home Decor,5.712440104,256.3743808,Credit Card
275.3561948,Books,18.98062709,256.3755678,Debit Card
267.8937505,Clothing,11.51788551,256.375865,Debit Card
262.2158403,Home Decor,5.839380008,256.3764603,PayPal
275.0313193,Clothing,18.64967544,256.3816439,PayPal
271.8062134,Clothing,15.42023562,256.3859778,PayPal
271.563002,Clothing,15.16333908,256.3996629,Debit Card
260.793269,Electronics,4.388910583,256.4043584,Cash
257.335392,Electronics,0.926737581,256.4086544,Cash
275.512172,Electronics,19.10100277,256.4111692,Credit Card
260.6691486,Clothing,4.253851399,256.4152972,Credit Card
269.7938262,Books,13.37738684,256.4164394,Credit Card
268.0460024,Home Decor,11.62115979,256.4248426,PayPal
265.1901909,Clothing,8.765265214,256.4249257,Cash
275.3102235,Books,18.87997421,256.4302493,PayPal
273.2161656,Books,16.78261135,256.4335543,Debit Card
267.6718873,Clothing,11.23454514,256.4373421,PayPal
275.8655387,Home Decor,19.42657966,256.4389591,PayPal
262.3889786,Books,5.933084041,256.4558945,Debit Card
269.1978648,Books,12.7406605,256.4572043,PayPal
267.5518722,Home Decor,11.09021012,256.4616621,PayPal
274.5582431,Electronics,18.09452322,256.4637199,Credit Card
268.6920091,Electronics,12.22760574,256.4644034,Cash
265.6825493,Books,9.213231889,256.4693175,Debit Card
257.90764,Clothing,1.437809462,256.4698305,Credit Card
259.3763009,Clothing,2.896326307,256.4799746,PayPal
264.1480323,Home Decor,7.653543842,256.4944885,Cash
257.4552831,Electronics,0.959147652,256.4961354,Cash
258.688716,Electronics,2.185066815,256.5036492,Cash
267.307828,Electronics,10.77306676,256.5347613,Credit Card
272.1465538,Books,15.60673507,256.5398187,Cash
267.1257098,Books,10.57391518,256.5517946,Credit Card
268.5055005,Electronics,11.94820572,256.5572948,Debit Card
268.6677497,Home Decor,12.10846623,256.5592835,PayPal
261.7089114,Electronics,5.127003862,256.5819075,Cash
258.1981026,Books,1.605294003,256.5928086,Credit Card
270.1002943,Clothing,13.50538725,256.594907,Cash
265.5578101,Books,8.955377715,256.6024324,Credit Card
259.1390118,Clothing,2.534632663,256.6043791,Credit Card
271.101484,Electronics,14.48945887,256.6120251,Debit Card
273.7288559,Books,17.11566877,256.6131871,Debit Card
270.3241594,Home Decor,13.7036608,256.6204986,Credit Card
276.2895673,Home Decor,19.66106222,256.628505,Cash
261.6941105,Home Decor,5.064080432,256.6300301,PayPal
272.7113806,Electronics,16.07499511,256.6363855,Cash
261.4436233,Clothing,4.806820871,256.6368024,Cash
266.3415558,Books,9.693105752,256.6484501,PayPal
263.1298629,Books,6.479473914,256.650389,Cash
269.0207343,Home Decor,12.36593057,256.6548037,PayPal
264.6018222,Electronics,7.92382311,256.6779991,Cash
274.1816223,Books,17.50099414,256.6806281,PayPal
262.6929817,Clothing,6.004016247,256.6889654,Cash
274.820337,Books,18.13117936,256.6891576,Debit Card
275.4272365,Books,18.73503116,256.6922054,Credit Card
256.7995666,Home Decor,0.10642058,256.693146,Debit Card
271.0800163,Home Decor,14.38113364,256.6988826,PayPal
259.8584624,Clothing,3.149162294,256.7093001,PayPal
275.0215638,Electronics,18.30011713,256.7214466,PayPal
272.2869763,Clothing,15.55881323,256.7281631,Cash
270.3221221,Home Decor,13.58955475,256.7325673,Credit Card
274.2043025,Home Decor,17.46495832,256.7393442,Debit Card
275.6321405,Books,18.89164996,256.7404905,Credit Card
271.3005092,Clothing,14.55969357,256.7408157,PayPal
262.2566892,Home Decor,5.512646411,256.7440428,Debit Card
259.1992101,Home Decor,2.448962698,256.7502474,Cash
257.2630575,Books,0.505847724,256.7572098,Debit Card
263.3533673,Books,6.595225484,256.7581418,Credit Card
266.8527644,Home Decor,10.09240292,256.7603615,Credit Card
262.844377,Clothing,6.076207602,256.7681694,PayPal
257.8668414,Books,1.097011024,256.7698304,PayPal
260.3479389,Home Decor,3.561498366,256.7864406,PayPal
276.3415966,Home Decor,19.54915833,256.7924383,Debit Card
274.5854499,Clothing,17.78432718,256.8011227,Credit Card
265.4879537,Electronics,8.685586355,256.8023674,Credit Card
264.445263,Electronics,7.630264942,256.8149981,PayPal
264.6125358,Clothing,7.796690505,256.8158453,Debit Card
264.7398909,Books,7.913770137,256.8261208,Credit Card
271.8869177,Books,15.05535629,256.8315614,PayPal
264.0327203,Clothing,7.199452662,256.8332676,PayPal
271.4645808,Clothing,14.61320994,256.8513709,Credit Card
262.562545,Electronics,5.708426112,256.8541188,Debit Card
276.542041,Home Decor,19.68391751,256.8581235,Credit Card
257.2009164,Clothing,0.336241481,256.8646749,Credit Card
271.9542668,Clothing,15.08821649,256.8660504,Credit Card
266.0499526,Home Decor,9.183073176,256.8668794,Cash
260.7078276,Clothing,3.837119284,256.8707083,Credit Card
273.5856608,Electronics,16.70951121,256.8761495,Debit Card
261.0842022,Home Decor,4.195248273,256.8889539,PayPal
272.5975002,Books,15.70261795,256.8948822,PayPal
268.8196458,Home Decor,11.91772071,256.9019251,Cash
271.8630319,Home Decor,14.93681333,256.9262186,Debit Card
270.7361511,Books,13.80867974,256.9274714,PayPal
274.255784,Home Decor,17.32289082,256.9328932,PayPal
274.6216706,Clothing,17.68871789,256.9329528,Cash
273.1379636,Books,16.19085539,256.9471082,Credit Card
270.6995158,Clothing,13.74515643,256.9543594,Credit Card
260.5586504,Home Decor,3.593208245,256.9654421,PayPal
276.362444,Electronics,19.38833876,256.9741052,Cash
272.1318987,Home Decor,15.15624258,256.9756561,Debit Card
262.8362022,Electronics,5.854469012,256.9817332,Cash
270.1318923,Electronics,13.14810995,256.9837824,PayPal
260.3992849,Clothing,3.402569948,256.9967149,PayPal
263.1146392,Clothing,6.115887115,256.9987521,Cash
276.2456067,Books,19.24389257,257.0017141,PayPal
267.0198978,Electronics,10.01628567,257.0036121,Debit Card
264.283534,Home Decor,7.255149793,257.0283842,Debit Card
259.9605233,Clothing,2.914162825,257.0463605,Cash
272.4067799,Electronics,15.35041195,257.0563679,Credit Card
261.2028593,Home Decor,4.139972702,257.0628866,Debit Card
263.7362954,Home Decor,6.672982214,257.0633132,Credit Card
270.6948829,Books,13.62849186,257.066391,Debit Card
264.4004261,Clothing,7.33214736,257.0682787,PayPal
262.2162254,Electronics,5.146407578,257.0698178,Cash
266.1963572,Home Decor,9.125283805,257.0710734,Debit Card
273.0796429,Books,15.99917054,257.0804724,Cash
265.1870302,Books,8.090109042,257.0969212,PayPal
269.2980737,Home Decor,12.19893637,257.0991373,PayPal
264.4252891,Electronics,7.322911298,257.1023778,PayPal
263.3568525,Electronics,6.251562575,257.10529,Debit Card
264.7011983,Books,7.595168754,257.1060295,PayPal
272.4685199,Electronics,15.35431495,257.114205,Debit Card
259.5445141,Clothing,2.42821669,257.1162974,Debit Card
265.8581537,Clothing,8.731824493,257.1263292,Cash
263.2855344,Books,6.15610366,257.1294307,Debit Card
274.2090124,Books,17.07792483,257.1310875,Cash
260.9963845,Clothing,3.859773659,257.1366109,Debit Card
259.9669095,Electronics,2.805188693,257.1617208,Cash
271.2459899,Home Decor,14.07651966,257.1694702,PayPal
261.5952411,Books,4.422373263,257.1728678,Debit Card
262.4466052,Home Decor,5.2609452,257.18566,PayPal
259.2330311,Clothing,2.044203837,257.1888273,Debit Card
267.4413987,Home Decor,10.24218888,257.1992098,Credit Card
274.8653706,Home Decor,17.66299095,257.2023797,Credit Card
269.0679219,Home Decor,11.86085535,257.2070666,Debit Card
264.4476523,Home Decor,7.238544566,257.2091077,Credit Card
258.3325883,Books,1.108720543,257.2238678,PayPal
262.5456822,Home Decor,5.31818381,257.2274983,Credit Card
265.3369171,Books,8.107249793,257.2296673,PayPal
266.5094185,Electronics,9.266086405,257.2433321,Debit Card
274.5093221,Books,17.25507151,257.2542506,Debit Card
267.4601527,Home Decor,10.20142034,257.2587324,PayPal
262.4270326,Books,5.168286749,257.2587459,Credit Card
263.5500961,Books,6.282218497,257.2678776,Debit Card
262.1708027,Clothing,4.900114043,257.2706887,PayPal
268.0439411,Electronics,10.75669031,257.2872507,Debit Card
257.8847039,Books,0.591695147,257.2930087,Credit Card
265.2087776,Books,7.911444833,257.2973328,PayPal
265.6995271,Books,8.399841918,257.2996852,Debit Card
273.2381769,Clothing,15.92996038,257.3082166,PayPal
261.3115302,Books,3.978905867,257.3326244,PayPal
261.3337576,Electronics,3.999248331,257.3345093,Cash
265.786222,Clothing,8.441268671,257.3449533,PayPal
270.3340957,Clothing,12.95472746,257.3793682,Debit Card
262.789945,Home Decor,5.400749832,257.3891952,PayPal
270.3081056,Books,12.91146255,257.3966431,PayPal
268.2812326,Books,10.88090283,257.4003297,PayPal
259.2773852,Books,1.869419482,257.4079657,Credit Card
273.1562947,Clothing,15.74065633,257.4156383,Cash
276.2081279,Clothing,18.78869607,257.4194318,Cash
269.5271007,Books,12.09500704,257.4320936,Debit Card
267.131615,Books,9.692719276,257.4388958,Cash
271.2141326,Clothing,13.76720803,257.4469246,Debit Card
270.1696336,Clothing,12.72169845,257.4479351,Debit Card
266.8776439,Home Decor,9.426552208,257.4510917,PayPal
266.4161866,Clothing,8.955996517,257.4601901,PayPal
270.2649923,Books,12.79975323,257.4652391,Debit Card
274.4860844,Electronics,17.00908686,257.4769975,Debit Card
263.0646514,Home Decor,5.578558746,257.4860926,PayPal
257.9883727,Home Decor,0.501332845,257.4870399,Credit Card
271.4626745,Books,13.97337888,257.4892956,PayPal
265.7903063,Clothing,8.299142178,257.4911641,PayPal
270.327828,Books,12.83369374,257.4941342,PayPal
260.7291823,Clothing,3.228646034,257.5005362,Credit Card
276.2538286,Electronics,18.75257651,257.501252,Cash
269.281533,Books,11.77921117,257.5023218,PayPal
265.444028,Clothing,7.939079304,257.5049487,Cash
258.4244418,Home Decor,0.918250344,257.5061915,Credit Card
268.9193495,Electronics,11.41307816,257.5062714,Debit Card
259.7334871,Electronics,2.22393532,257.5095518,Credit Card
273.48891,Electronics,15.97541976,257.5134902,Debit Card
274.6165695,Home Decor,17.09892667,257.5176428,PayPal
276.2809605,Clothing,18.75309736,257.5278632,Debit Card
259.0875411,Clothing,1.558237874,257.5293032,PayPal
276.4433626,Electronics,18.90566653,257.5376961,Credit Card
275.1049648,Clothing,17.56451585,257.5404489,Debit Card
262.428789,Home Decor,4.879045244,257.5497438,PayPal
267.1120517,Electronics,9.560538348,257.5515133,Debit Card
275.0019092,Electronics,17.43508527,257.566824,Debit Card
260.4011623,Clothing,2.834204526,257.5669577,Debit Card
268.9134823,Electronics,11.34550124,257.5679811,Debit Card
274.630969,Electronics,17.062803,257.568166,PayPal
273.3303005,Home Decor,15.76180016,257.5685003,PayPal
267.9360413,Electronics,10.36212675,257.5739145,Debit Card
258.2071413,Electronics,0.632307021,257.5748343,Credit Card
264.0851512,Home Decor,6.507999025,257.5771522,Cash
259.0769386,Books,1.491970965,257.5849676,Cash
273.7895212,Electronics,16.1987282,257.590793,Credit Card
263.2375675,Home Decor,5.642762831,257.5948046,Debit Card
273.9093241,Home Decor,16.31031175,257.5990123,Credit Card
263.0040854,Books,5.398012808,257.6060726,PayPal
259.9557543,Electronics,2.342975048,257.6127793,PayPal
266.6797178,Electronics,9.059985895,257.6197319,PayPal
275.9125144,Home Decor,18.29031931,257.6221951,Cash
259.2887869,Electronics,1.663888373,257.6248985,PayPal
265.9034084,Clothing,8.272184786,257.6312236,PayPal
269.588516,Home Decor,11.95293382,257.6355822,Debit Card
266.2479882,Electronics,8.606405705,257.6415825,Credit Card
276.1543882,Clothing,18.4983203,257.6560679,Debit Card
264.2444551,Books,6.585512504,257.6589426,Debit Card
259.3428206,Clothing,1.683183886,257.6596367,Cash
257.8697726,Electronics,0.208004312,257.6617683,PayPal
275.6594499,Electronics,17.99643481,257.6630151,Cash
272.067495,Books,14.4018001,257.6656949,PayPal
263.558939,Electronics,5.889776912,257.6691621,Debit Card
261.9005533,Electronics,4.229005889,257.6715474,PayPal
267.300735,Books,9.620821558,257.6799134,Debit Card
258.8827958,Clothing,1.199576291,257.6832195,Cash
258.8662422,Electronics,1.177743724,257.6884985,Debit Card
265.3157071,Books,7.616943597,257.6987635,Credit Card
270.6179147,Books,12.91903588,257.6988788,Cash
275.0578474,Books,17.34614993,257.7116974,Credit Card
267.5736751,Books,9.859459319,257.7142158,Credit Card
258.5879442,Home Decor,0.869031059,257.7189132,Credit Card
269.1756323,Books,11.44267029,257.732962,Debit Card
272.816331,Electronics,15.07759486,257.7387362,Credit Card
272.5881362,Electronics,14.82440867,257.7637275,Cash
270.9116571,Books,13.1477561,257.763901,Debit Card
266.7796805,Books,9.002278329,257.7774022,Credit Card
262.7189307,Books,4.940062381,257.7788683,Debit Card
273.3713738,Electronics,15.59172746,257.7796463,PayPal
275.724414,Home Decor,17.94261019,257.7818039,Credit Card
263.7251837,Books,5.930196022,257.7949877,PayPal
259.1569299,Books,1.360012786,257.7969171,PayPal
259.3944469,Books,1.556220972,257.8382259,Cash
270.3658958,Electronics,12.52190805,257.8439878,Debit Card
269.9774945,Electronics,12.13304352,257.844451,Debit Card
262.5819747,Home Decor,4.716587581,257.8653871,Cash
269.9462589,Home Decor,12.08074035,257.8655186,Debit Card
261.2352336,Electronics,3.366432424,257.8688011,PayPal
275.2005045,Clothing,17.3292441,257.8712604,Cash
261.4662739,Clothing,3.562084375,257.9041895,PayPal
259.6436637,Electronics,1.733453824,257.9102098,Credit Card
262.8371944,Electronics,4.924954017,257.9122403,PayPal
273.6582923,Clothing,15.7452856,257.9130067,Cash
268.8363849,Books,10.92178016,257.9146047,PayPal
265.8161407,Home Decor,7.885873684,257.930267,Cash
266.2894614,Books,8.348505089,257.9409563,PayPal
267.8671866,Home Decor,9.919340057,257.9478465,Credit Card
272.5059209,Clothing,14.55265427,257.9532667,Cash
269.4895626,Home Decor,11.5335387,257.9560239,Cash
266.0522055,Electronics,8.07627283,257.9759326,Credit Card
273.5552826,Electronics,15.57154416,257.9837384,Debit Card
272.370441,Home Decor,14.38621361,257.9842274,Debit Card
268.4015516,Clothing,10.41641477,257.9851368,Cash
263.3742398,Home Decor,5.383884255,257.9903555,PayPal
259.7688416,Books,1.765828837,258.0030128,Debit Card
263.2391743,Home Decor,5.217097073,258.0220772,Credit Card
262.2326445,Clothing,4.205016308,258.0276282,Debit Card
277.5999925,Home Decor,19.5652122,258.0347803,PayPal
274.8472057,Home Decor,16.81188974,258.035316,Cash
272.357941,Books,14.31758355,258.0403575,Credit Card
267.6077753,Books,9.564325048,258.0434502,Credit Card
